CPU_Percentage
0.00
10.28
10.46
10.48
10.40
9.99
10.36
10.35
10.29
10.31
10.43
10.25
10.14
10.47
10.35
10.45
10.56
10.31
9.63
10.17
10.25
10.61
9.98
10.35
10.20
10.33
10.36
0.53
