CPU_Percentage
0.36
200.46
199.49
200.19
200.45
200.20
200.53
200.37
200.37
200.45
199.57
200.29
199.61
200.29
199.99
200.20
200.54
199.98
199.57
199.49
200.12
200.02
199.55
199.87
200.13
200.21
199.65
195.72
