CPU_Percentage
0.01
10.78
10.39
10.53
10.45
10.05
10.36
10.04
10.38
10.26
10.27
10.17
10.43
13.45
10.02
10.42
10.04
10.46
10.55
10.28
10.44
10.44
10.36
10.35
10.28
10.14
10.10
0.62
