CPU_Percentage
0.01
10.33
10.19
10.03
10.36
10.22
10.25
10.62
10.04
10.13
10.10
10.30
10.22
10.12
10.09
9.77
10.45
10.06
10.19
10.21
10.07
10.13
10.36
10.42
10.28
10.39
10.11
0.90
