CPU_Percentage
62.06
100.27
100.19
100.21
99.94
100.17
100.13
99.71
100.15
100.23
99.70
99.71
99.70
100.15
99.69
99.79
100.14
99.91
99.87
99.65
100.23
100.15
100.23
100.19
100.15
100.10
99.79
99.87
