Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,244122,0,17,17.158650570816533,3.6242550013412256,671.4444780009217,24.0,4080.7710492893643,0.0,17,18,19,20,21,23,28,29,33,670,670
,Aggregated,244122,0,17,17.158650570816533,3.6242550013412256,671.4444780009217,24.0,4080.7710492893643,0.0,17,18,19,20,21,23,28,29,33,670,670
