CPU_Percentage
99.95
99.79
99.98
99.79
100.11
100.02
100.10
99.83
100.06
99.79
99.83
100.31
100.23
100.27
100.15
100.19
99.79
99.95
99.75
99.75
100.06
100.19
100.23
99.95
99.82
99.66
100.15
99.91
