CPU_Percentage
0.02
10.55
10.50
10.09
10.24
10.53
10.38
10.44
10.40
10.05
10.32
10.47
10.53
10.67
10.55
10.64
10.41
10.73
10.04
9.95
10.12
9.88
10.20
10.10
9.91
9.93
10.09
2.71
