CPU_Percentage
99.91
100.18
99.86
99.70
100.01
100.15
99.94
100.09
100.23
100.27
99.89
99.79
100.10
99.83
99.79
99.66
100.04
100.02
99.87
99.79
99.79
99.69
99.83
99.79
99.79
99.81
99.90
99.92
