Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1322,0,1700,2192.430115571893,63.93875399953686,53857.090225999855,21.0,22.45275154196219,0.0,1700,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
,Aggregated,1322,0,1700,2192.430115571893,63.93875399953686,53857.090225999855,21.0,22.45275154196219,0.0,1700,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
