CPU_Percentage
3.77
10.33
9.59
10.22
9.97
10.01
10.21
10.15
10.70
10.45
10.25
10.36
10.18
10.25
10.51
10.45
10.08
10.32
9.94
9.98
9.68
9.79
9.77
9.67
9.73
10.11
9.50
0.28
