Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,215243,0,9,10.03349694719252,2.5034519931068644,1006.5888540048036,56.0,3588.758596429352,0.0,9,10,11,11,12,13,19,22,33,820,1000
,Aggregated,215243,0,9,10.03349694719252,2.5034519931068644,1006.5888540048036,56.0,3588.758596429352,0.0,9,10,11,11,12,13,19,22,33,820,1000
