Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,214,0,20000,20297.00605538784,18842.603451001196,22478.171744000065,21.0,2.3230672986923424,0.0,20000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000
,Aggregated,214,0,20000,20297.00605538784,18842.603451001196,22478.171744000065,21.0,2.3230672986923424,0.0,20000,21000,21000,22000,22000,22000,22000,22000,22000,22000,22000
