Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,574,0,4900,4956.851941608043,4647.391711001546,5317.924107002909,21.0,9.943046028661843,0.0,4900,5100,5200,5200,5200,5200,5200,5300,5300,5300,5300
,Aggregated,574,0,4900,4956.851941608043,4647.391711001546,5317.924107002909,21.0,9.943046028661843,0.0,4900,5100,5200,5200,5200,5200,5200,5300,5300,5300,5300
