CPU_Percentage
0.37
24.00
23.37
23.55
23.47
23.77
23.16
24.17
23.54
23.55
23.52
23.92
23.31
22.88
24.16
22.92
23.57
23.17
24.01
23.26
22.89
23.70
23.47
23.97
23.04
23.99
23.59
1.06
