CPU_Percentage
196.24
200.29
200.47
199.97
199.14
200.28
200.54
200.36
200.53
200.37
199.49
199.73
199.65
200.44
200.20
200.28
199.65
200.04
200.21
200.20
199.44
200.34
200.36
200.37
200.50
200.29
199.82
195.08
