CPU_Percentage
3.43
10.29
10.17
9.51
9.88
9.85
10.10
10.06
10.49
10.07
10.64
10.44
10.36
10.58
10.36
10.03
10.23
10.42
9.49
9.76
9.70
9.84
10.07
9.41
9.52
9.82
9.82
0.94
