Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,235689,0,9,8.907695976949944,3.8575690014113206,725.0547660005395,24.0,3929.8241611493304,0.0,9,10,10,10,11,11,14,18,20,27,730
,Aggregated,235689,0,9,8.907695976949944,3.8575690014113206,725.0547660005395,24.0,3929.8241611493304,0.0,9,10,10,10,11,11,14,18,20,27,730
