CPU_Percentage
100.12
100.00
100.33
99.79
99.79
100.15
99.71
100.17
100.23
99.83
100.10
100.14
100.10
99.83
99.83
100.23
100.07
99.74
99.74
99.83
99.74
99.71
100.21
100.19
99.48
100.36
99.75
99.83
