CPU_Percentage
0.55
26.32
26.61
25.85
25.79
26.71
26.13
25.91
25.82
26.06
25.95
25.59
26.50
26.21
26.13
26.40
26.12
25.86
26.19
26.27
25.71
26.22
25.88
27.16
27.48
27.65
25.79
0.47
