CPU_Percentage
0.42
24.28
24.01
24.12
24.71
23.73
24.21
24.00
24.02
24.84
24.09
23.89
23.91
23.76
23.91
23.89
23.83
25.03
24.82
24.92
23.22
24.23
24.61
23.62
24.24
24.16
24.16
3.67
