CPU_Percentage
2.29
15.29
15.50
15.25
15.11
14.75
15.04
15.04
15.38
15.25
15.03
15.24
14.65
15.05
15.08
16.27
15.34
14.86
14.85
15.14
15.45
14.74
15.33
14.99
15.16
14.96
15.00
1.19
