CPU_Percentage
295.67
299.44
299.34
300.54
300.67
300.31
299.49
300.56
300.44
300.83
300.44
300.81
300.06
301.06
299.36
300.69
299.24
299.12
300.07
299.61
300.68
300.42
300.56
300.55
300.31
299.12
300.57
294.37
