CPU_Percentage
99.75
99.87
100.23
100.36
99.79
99.79
100.02
99.83
99.89
99.78
100.02
99.71
99.83
99.79
100.06
100.10
100.10
100.20
99.83
100.23
99.97
100.27
100.23
100.11
99.87
100.27
100.11
100.08
