Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,211771,0,19,32.23762780369429,3.9656040025874972,2768.3367820063722,56.0,7850.302922534713,0.0,19,21,22,23,24,28,33,48,2600,2700,2800
,Aggregated,211771,0,19,32.23762780369429,3.9656040025874972,2768.3367820063722,56.0,7850.302922534713,0.0,19,21,22,23,24,28,33,48,2600,2700,2800
