CPU_Percentage
3.60
22.29
20.83
21.40
21.79
21.62
22.47
21.72
21.58
21.35
21.38
21.80
21.82
21.50
21.48
21.23
21.11
21.27
21.30
22.30
21.46
21.43
21.53
21.13
21.99
21.67
21.46
0.94
