CPU_Percentage
394.50
399.81
400.90
400.35
400.25
398.65
398.98
399.48
400.26
400.75
399.49
400.91
400.26
399.76
401.14
400.42
399.99
399.67
400.07
399.15
400.09
399.32
398.82
400.08
398.89
400.26
400.74
394.50
