CPU_Percentage
0.50
14.09
14.36
14.00
14.06
13.97
13.92
13.90
13.83
14.24
13.75
13.81
13.74
14.06
13.96
14.06
13.81
13.69
14.34
13.98
13.65
14.58
14.06
13.89
13.70
13.85
13.94
0.72
