CPU_Percentage
96.25
100.18
100.14
99.78
99.78
99.73
100.18
100.00
100.18
99.82
99.78
99.74
100.22
100.18
99.81
100.18
99.85
100.18
100.09
99.74
100.22
100.10
100.18
100.09
100.06
100.21
100.24
95.57
