CPU_Percentage
0.46
15.10
15.25
15.27
15.80
15.02
15.04
15.45
15.10
15.20
15.38
15.23
15.15
15.55
15.62
15.14
15.26
15.23
15.62
15.29
15.41
15.14
16.06
15.05
15.18
15.46
15.62
1.24
