CPU_Percentage
194.21
199.41
199.65
199.49
199.32
199.24
199.64
199.24
200.12
199.66
199.74
199.82
200.44
200.13
199.66
200.36
199.49
200.19
200.29
199.16
200.46
200.54
199.49
199.62
199.48
199.65
199.56
195.40
