CPU_Percentage
9.51
21.07
20.15
21.27
20.93
20.88
20.70
20.96
21.65
21.09
21.07
21.22
21.34
20.72
20.80
20.71
21.20
20.60
21.47
20.71
21.61
20.57
20.56
20.90
20.66
21.36
21.05
0.39
