CPU_Percentage
396.49
400.58
400.58
401.09
401.08
400.59
400.41
399.65
399.19
400.96
399.38
400.90
400.21
400.07
400.76
400.59
398.98
400.42
399.65
398.98
399.47
400.74
401.25
399.11
399.30
400.42
400.58
394.67
