Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,200,0,20000,21290.86641097503,19058.78450199998,25500.72688399996,21.0,4.344346430405486,0.0,20000,22000,23000,24000,25000,25000,25000,25000,26000,26000,26000
,Aggregated,200,0,20000,21290.86641097503,19058.78450199998,25500.72688399996,21.0,4.344346430405486,0.0,20000,22000,23000,24000,25000,25000,25000,25000,26000,26000,26000
