Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,200,0,20000,21610.031932050064,19061.733821001326,26119.554242999584,21.0,4.3025551031937,0.0,21000,24000,24000,24000,24000,25000,26000,26000,26000,26000,26000
,Aggregated,200,0,20000,21610.031932050064,19061.733821001326,26119.554242999584,21.0,4.3025551031937,0.0,21000,24000,24000,24000,24000,25000,26000,26000,26000,26000,26000
