CPU_Percentage
1.11
26.00
26.00
26.21
26.09
26.96
26.62
26.32
25.88
27.08
25.77
25.99
25.59
25.97
26.43
26.07
25.57
26.11
25.83
25.97
26.94
26.48
25.92
26.19
26.06
26.21
26.15
2.35
