Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1293,0,1600,2285.4952594307365,88.3453560018097,57348.659587005386,21.0,21.8728053534208,0.0,1600,1900,2000,2000,2200,2700,16000,35000,56000,57000,57000
,Aggregated,1293,0,1600,2285.4952594307365,88.3453560018097,57348.659587005386,21.0,21.8728053534208,0.0,1600,1900,2000,2000,2200,2700,16000,35000,56000,57000,57000
