CPU_Percentage
0.16
8.81
8.94
9.11
8.67
8.78
9.15
9.59
8.80
8.91
9.01
8.97
9.22
8.75
8.90
8.76
8.82
9.00
9.12
9.07
9.15
9.33
9.08
8.85
9.19
9.11
8.98
0.30
