Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/index.html,211973,0,19,32.21013175947345,4.297498999221716,2696.8919889986864,56.0,2281.359771785402,0.0,19,21,22,23,24,28,33,48,2600,2700,2700
,Aggregated,211973,0,19,32.21013175947345,4.297498999221716,2696.8919889986864,56.0,2281.359771785402,0.0,19,21,22,23,24,28,33,48,2600,2700,2700
