CPU_Percentage
0.36
23.96
23.73
23.36
22.63
23.18
23.46
23.72
23.77
23.23
23.14
23.30
24.15
22.43
23.72
23.66
23.36
23.33
23.45
23.51
23.94
23.14
23.92
23.11
23.61
23.10
24.01
2.03
