CPU_Percentage
100.04
99.75
100.23
99.62
99.75
99.87
100.19
100.23
100.10
99.75
100.18
99.79
100.23
100.22
99.87
99.66
99.83
99.75
100.19
99.88
99.83
99.61
100.23
100.31
100.10
100.19
100.23
100.27
