CPU_Percentage
0.37
10.45
9.43
9.42
9.73
9.59
9.42
9.33
9.03
9.22
9.61
9.71
9.40
9.45
9.27
9.06
9.24
9.29
9.53
9.44
9.12
9.22
9.13
9.29
9.50
9.21
8.99
0.56
