CPU_Percentage
96.98
100.18
100.00
100.22
99.77
99.70
100.14
100.18
99.74
100.18
99.82
99.97
100.23
100.13
99.78
99.87
99.74
100.12
100.23
100.25
100.22
100.26
99.87
100.18
100.30
99.95
100.10
