Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,235179,0,17,17.944930468171858,3.669653000542894,769.3417810005485,24.0,3927.3256922977407,0.0,17,19,20,21,22,25,30,32,54,760,770
,Aggregated,235179,0,17,17.944930468171858,3.669653000542894,769.3417810005485,24.0,3927.3256922977407,0.0,17,19,20,21,22,25,30,32,54,760,770
