Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1332,0,1700,2177.824550755821,62.78292199567659,52398.153630994784,21.0,14.47433717589894,0.0,1700,1900,2000,2100,2200,2200,10000,28000,50000,52000,52000
,Aggregated,1332,0,1700,2177.824550755821,62.78292199567659,52398.153630994784,21.0,14.47433717589894,0.0,1700,1900,2000,2100,2200,2200,10000,28000,50000,52000,52000
