CPU_Percentage
0.50
14.95
15.10
15.41
15.45
15.90
15.22
15.31
15.24
15.22
15.27
15.60
15.08
15.35
15.50
15.40
15.80
15.29
15.64
15.23
15.09
15.19
15.52
15.26
15.22
16.03
15.19
2.41
