CPU_Percentage
95.27
99.87
99.78
99.86
100.21
100.05
99.83
99.86
100.02
93.71
100.09
100.10
100.09
100.14
100.22
100.26
99.64
100.14
100.10
99.82
100.02
100.05
100.06
100.18
99.70
99.82
99.82
94.84
