CPU_Percentage
99.68
100.23
100.10
100.10
100.15
100.02
99.84
100.28
99.83
99.75
99.81
99.75
100.10
99.84
99.87
100.19
99.78
100.10
100.02
100.16
99.65
100.23
100.33
100.10
100.10
100.12
100.23
100.08
