Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci.php,414,0,16000,18076.14587807256,13810.72156099981,31917.82647999935,21.0,15.915606861649966,0.0,16000,18000,21000,22000,27000,30000,31000,31000,32000,32000,32000
,Aggregated,414,0,16000,18076.14587807256,13810.72156099981,31917.82647999935,21.0,15.915606861649966,0.0,16000,18000,21000,22000,27000,30000,31000,31000,32000,32000,32000
