Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/fibonacci,1333,0,1600,2175.5018549662855,62.697105000552256,53910.9919659968,21.0,22.54768978226001,0.0,1600,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
,Aggregated,1333,0,1600,2175.5018549662855,62.697105000552256,53910.9919659968,21.0,22.54768978226001,0.0,1600,1900,2000,2100,2200,2200,12000,29000,52000,54000,54000
