CPU_Percentage
0.00
8.86
8.92
8.74
8.96
9.04
9.01
8.75
8.53
8.86
8.82
8.78
8.74
8.85
8.97
9.54
9.76
9.26
8.40
8.68
8.79
9.21
9.23
8.78
8.91
9.06
8.80
0.30
