CPU_Percentage
81.27
99.83
99.79
100.17
100.10
100.19
99.74
99.91
99.83
99.79
99.98
100.23
99.96
100.26
100.31
100.19
99.83
100.19
100.08
100.11
100.15
100.15
99.75
99.50
99.83
100.06
100.19
100.26
