CPU_Percentage
2.77
14.90
14.69
15.06
14.66
14.84
14.94
14.72
14.69
14.42
14.98
15.08
14.60
14.69
14.86
15.42
14.72
14.89
14.91
15.19
14.82
14.65
14.65
14.66
14.96
14.69
14.78
1.08
