CPU_Percentage
1.96
15.18
15.33
15.04
15.22
14.80
14.89
15.54
14.95
15.43
14.79
14.92
14.97
14.66
14.86
14.95
14.93
14.79
14.84
15.00
14.83
15.37
14.43
14.99
14.76
15.24
15.10
0.66
