CPU_Percentage
0.01
10.48
10.05
9.77
9.91
9.82
9.88
10.61
10.24
10.12
10.45
9.90
10.66
9.79
9.89
10.18
10.13
9.97
9.67
9.65
9.85
10.13
9.71
9.99
9.89
10.19
10.19
0.51
