CPU_Percentage
0.00
9.48
10.36
9.94
9.85
9.96
10.00
10.40
10.36
10.78
10.45
10.82
10.33
10.60
10.62
10.84
10.64
10.68
10.31
9.72
9.89
10.30
10.14
9.99
10.04
9.90
9.88
0.89
