CPU_Percentage
0.46
22.26
23.20
23.34
22.14
23.62
23.55
23.27
23.11
22.41
23.69
23.37
22.99
23.24
22.68
23.15
23.40
23.12
23.15
22.57
23.52
23.81
22.90
23.29
23.40
23.68
23.48
1.42
