CPU_Percentage
81.33
99.79
99.79
99.83
100.31
99.77
99.79
99.75
99.75
99.84
99.91
100.23
99.83
100.22
100.16
100.06
100.10
99.79
99.75
100.15
100.15
99.75
100.11
100.17
99.83
99.87
100.10
100.31
