CPU_Percentage
0.02
10.29
9.84
10.22
10.57
10.50
10.17
10.91
10.07
10.41
10.31
10.47
10.79
10.15
10.72
10.91
10.64
10.48
9.93
10.10
9.59
10.04
10.10
9.69
9.95
9.99
10.13
1.86
