CPU_Percentage
3.39
10.29
9.57
9.89
9.34
9.94
9.60
9.94
10.51
10.34
10.21
10.08
9.97
9.92
9.94
10.09
10.20
10.26
9.06
9.18
9.11
9.89
9.25
9.51
9.35
9.53
9.58
1.11
