Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,235339,0,9,8.962201621581787,3.4928750010294607,712.2473250001349,24.0,3928.372046484662,0.0,9,10,10,10,11,11,14,18,22,29,710
,Aggregated,235339,0,9,8.962201621581787,3.4928750010294607,712.2473250001349,24.0,3928.372046484662,0.0,9,10,10,10,11,11,14,18,22,29,710
