CPU_Percentage
0.49
400.56
399.15
398.82
400.25
399.64
398.98
399.90
400.59
400.58
399.49
398.65
400.42
400.91
400.25
398.65
400.77
400.40
398.99
399.16
400.42
400.07
400.91
400.43
398.69
398.99
399.32
393.81
