CPU_Percentage
100.06
99.95
99.79
100.19
100.23
99.75
100.23
99.75
99.70
99.94
100.21
99.79
99.62
100.15
100.10
99.83
99.87
100.23
99.87
100.23
100.15
100.15
100.10
100.11
99.79
99.87
100.23
100.23
