CPU_Percentage
100.31
99.95
100.23
99.83
99.80
99.71
100.15
100.15
100.02
100.19
99.91
100.15
99.94
100.11
100.23
99.83
100.06
100.15
99.79
100.23
99.74
99.87
99.91
100.23
99.79
100.06
100.18
100.40
